Invoice,InvoiceDate,ID,Total,Transaction,Freq
490785,2009-12-08,16029.0,3250.7999999999997,95,94
490921,2009-12-08,16163.0,42.300000000000004,6,5
491007,2009-12-08,16204.0,213.27,2,1
491011,2009-12-08,16210.0,389.99,26,25
490998,2009-12-08,16253.0,379.13,6,5
490834,2009-12-08,16400.0,564.38,9,8
490804,2009-12-08,16560.0,487.09000000000003,7,6
490899,2009-12-08,16732.0,792.84,3,2
490755,2009-12-08,16735.0,338.34000000000003,13,12
490948,2009-12-08,16805.0,15.0,5,4
490945,2009-12-08,16892.0,97.55,3,2
490905,2009-12-08,16940.0,656.85,7,6
490753,2009-12-08,17047.0,322.65,5,4
490802,2009-12-08,17067.0,226.82,3,2
490846,2009-12-08,17155.0,129.3,6,5
491024,2009-12-08,17157.0,708.48,18,17
490966,2009-12-08,17178.0,436.71,1,0
491033,2009-12-08,17188.0,328.02000000000004,11,10
490927,2009-12-08,17230.0,304.20000000000005,18,17
490797,2009-12-08,17268.0,155.7,11,10
490978,2009-12-08,17329.0,201.9,4,3
490808,2009-12-08,17371.0,154.29,4,3
490863,2009-12-08,17852.0,88.05,3,2
490770,2009-12-08,17854.0,135.94,6,5
490924,2009-12-08,17978.0,123.1,4,3
490836,2009-12-08,17988.0,2.9,11,10
490767,2009-12-08,18002.0,44.32,4,3
490811,2009-12-08,18145.0,309.7,9,8
490920,2009-12-08,18203.0,109.08,4,3
490752,2009-12-08,18259.0,356.40000000000003,5,4
490789,2009-12-08,18271.0,192.54999999999998,2,1
490971,2009-12-08,18275.0,372.64,2,1
491059,2009-12-09,12487.0,285.29999999999995,1,0
491093,2009-12-09,12709.0,1445.56,28,27
491050,2009-12-09,12712.0,297.8,19,18
491045,2009-12-09,12747.0,297.2,23,22
491104,2009-12-09,12917.0,1552.9,6,5
491069,2009-12-09,12921.0,521.05,61,60
491071,2009-12-09,12924.0,209.55,11,10
491062,2009-12-09,12948.0,124.0,6,5
491038,2009-12-09,13097.0,528.9,25,24
491044,2009-12-09,13114.0,234.38,1,0
491090,2009-12-09,13141.0,351.45,16,15
491054,2009-12-09,13202.0,320.2,7,6
491122,2009-12-09,13426.0,601.6,17,16
491035,2009-12-09,13455.0,295.35,5,4
491034,2009-12-09,13491.0,305.5,26,25
491124,2009-12-09,13498.0,327.38,1,0
491061,2009-12-09,13672.0,233.53000000000003,3,2
491092,2009-12-09,13680.0,844.12,10,9
491085,2009-12-09,13727.0,130.60000000000002,6,5
491145,2009-12-09,13728.0,135.0,15,14
491048,2009-12-09,13768.0,519.42,2,1
491112,2009-12-09,13770.0,174.33,4,3
491109,2009-12-09,13825.0,143.35999999999999,2,1
491133,2009-12-09,13848.0,480.0,8,7
491096,2009-12-09,13983.0,175.95000000000002,17,16
491098,2009-12-09,14080.0,179.78,4,3
491103,2009-12-09,14107.0,163.26,10,9
491049,2009-12-09,14135.0,748.9,19,18
491095,2009-12-09,14171.0,135.0,2,1
491074,2009-12-09,14173.0,23.6,3,2
491075,2009-12-09,14211.0,187.8,15,14
491057,2009-12-09,14239.0,77.8,19,18
491051,2009-12-09,14291.0,408.51,19,18
491079,2009-12-09,14295.0,588.85,3,2
491113,2009-12-09,14505.0,893.33,17,16
491077,2009-12-09,14593.0,433.05,11,10
491147,2009-12-09,14710.0,34.3,9,8
491055,2009-12-09,14732.0,219.55,16,15
491089,2009-12-09,14990.0,200.23999999999998,2,1
491111,2009-12-09,15005.0,321.67,48,47
491144,2009-12-09,15077.0,873.48,2,1
491146,2009-12-09,15209.0,178.98000000000002,1,0
491039,2009-12-09,15291.0,301.0,36,35
491081,2009-12-09,15302.0,308.0,1,0
491125,2009-12-09,15311.0,966.24,181,180
491073,2009-12-09,15403.0,95.75999999999999,2,1
491116,2009-12-09,15441.0,301.57,3,2
491068,2009-12-09,15768.0,700.4,34,33
491086,2009-12-09,15911.0,267.26,8,7
491143,2009-12-09,16029.0,476.03999999999996,95,94
491138,2009-12-09,16168.0,179.85,57,56
491126,2009-12-09,16186.0,389.34,23,22
491131,2009-12-09,16395.0,1.7,12,11
491091,2009-12-09,16705.0,3249.32,32,31
491082,2009-12-09,16709.0,1273.5,13,12
491136,2009-12-09,16746.0,343.52,36,35
491105,2009-12-09,16755.0,212.58,7,6
491063,2009-12-09,16771.0,203.3,8,7
491064,2009-12-09,16782.0,185.9,34,33
491078,2009-12-09,16802.0,259.11,2,1
491070,2009-12-09,16912.0,383.8,11,10
491118,2009-12-09,16933.0,580.79,8,7
491058,2009-12-09,16945.0,307.95,27,26
491123,2009-12-09,17043.0,380.36,6,5
491102,2009-12-09,17184.0,50.550000000000004,2,1
491097,2009-12-09,17296.0,338.13,1,0
491056,2009-12-09,17428.0,1007.74,37,36
491101,2009-12-09,17449.0,298.68,10,9
491100,2009-12-09,17631.0,63.5,6,5
491132,2009-12-09,17880.0,171.60000000000002,3,2
491060,2009-12-09,17929.0,392.40000000000003,11,10
491083,2009-12-09,17954.0,322.98,17,16
491067,2009-12-09,18051.0,333.3,7,6
491127,2009-12-09,18065.0,306.9,22,21
491169,2009-12-10,12417.0,8.5,18,17
491397,2009-12-10,12933.0,155.79,7,6
491183,2009-12-10,12978.0,945.58,5,4
491340,2009-12-10,12979.0,517.7,1,0
491201,2009-12-10,12989.0,413.1,26,25
491182,2009-12-10,13019.0,190.3,6,5
491193,2009-12-10,13091.0,762.98,1,0
491194,2009-12-10,13173.0,302.70000000000005,10,9
491424,2009-12-10,13542.0,177.91,17,16
491163,2009-12-10,13693.0,179.6,9,8
491240,2009-12-10,13831.0,936.26,16,15
491403,2009-12-10,14030.0,747.15,18,17
491368,2009-12-10,14043.0,164.31,2,1
491212,2009-12-10,14062.0,873.61,22,21
491406,2009-12-10,14081.0,792.02,10,9
491178,2009-12-10,14099.0,390.44,17,16
491189,2009-12-10,14113.0,31.200000000000003,13,12
491151,2009-12-10,14134.0,661.16,15,14
491165,2009-12-10,14293.0,737.7,8,7
491399,2009-12-10,14507.0,171.5,9,8
491192,2009-12-10,14527.0,509.3,106,105
491358,2009-12-10,14590.0,99.60000000000001,20,19
491318,2009-12-10,14608.0,369.6,7,6
491247,2009-12-10,14626.0,436.4,9,8
491204,2009-12-10,14648.0,224.35999999999999,15,14
491427,2009-12-10,14702.0,583.7,21,20
491211,2009-12-10,14895.0,1766.28,31,30
491160,2009-12-10,14911.0,377.57,287,286
491161,2009-12-10,14942.0,109.35,4,3
491314,2009-12-10,15032.0,1505.4,8,7
491171,2009-12-10,15039.0,203.85,84,83
491148,2009-12-10,15061.0,3882.66,116,115
491175,2009-12-10,15085.0,347.54,1,0
491226,2009-12-10,15157.0,448.2,4,3
491159,2009-12-10,15311.0,291.0,181,180
491210,2009-12-10,15367.0,785.62,9,8
491320,2009-12-10,15380.0,178.2,8,7
491152,2009-12-10,15465.0,436.8,29,28
491426,2009-12-10,15494.0,917.76,4,3
491158,2009-12-10,15523.0,275.73,15,14
491209,2009-12-10,15573.0,298.48,3,2
491164,2009-12-10,15581.0,33.55,34,33
491235,2009-12-10,15623.0,307.2,8,7
491177,2009-12-10,15642.0,105.78000000000002,1,0
491180,2009-12-10,15719.0,294.52,29,28
491356,2009-12-10,15738.0,282.03,38,37
491195,2009-12-10,15805.0,658.5,24,23
491405,2009-12-10,15823.0,70.80000000000001,3,2
491149,2009-12-10,15841.0,289.91999999999996,7,6
491181,2009-12-10,15854.0,592.2,18,17
491173,2009-12-10,15858.0,248.49,10,9
491319,2009-12-10,15882.0,181.63,8,7
491186,2009-12-10,15889.0,288.49,8,7
491196,2009-12-10,15912.0,435.78999999999996,9,8
491394,2009-12-10,15916.0,404.82,10,9
491238,2009-12-10,16011.0,170.45,25,24
491153,2009-12-10,16143.0,300.35,11,10
491191,2009-12-10,16459.0,71.79,1,0
491150,2009-12-10,16525.0,435.6,43,42
491198,2009-12-10,16596.0,95.55,3,2
491200,2009-12-10,16663.0,165.0,1,0
491317,2009-12-10,16670.0,683.91,17,16
491187,2009-12-10,16748.0,97.5,12,11
491205,2009-12-10,16779.0,1391.91,46,45
491421,2009-12-10,16798.0,208.9,3,2
491172,2009-12-10,16843.0,730.59,32,31
491395,2009-12-10,16901.0,204.26,1,0
491425,2009-12-10,16905.0,230.0,13,12
491203,2009-12-10,16985.0,580.15,20,19
491184,2009-12-10,17027.0,139.85000000000002,7,6
491321,2009-12-10,17032.0,844.45,6,5
491408,2009-12-10,17351.0,133.75,11,10
491185,2009-12-10,17377.0,500.87,67,66
491174,2009-12-10,17388.0,228.96,10,9
491422,2009-12-10,17512.0,864.8900000000001,16,15
491154,2009-12-10,17603.0,289.85,3,2
491396,2009-12-10,17610.0,435.51,5,4
491385,2009-12-10,17675.0,328.7,62,61
491400,2009-12-10,17696.0,427.52,26,25
491170,2009-12-10,17861.0,328.99,15,14
491207,2009-12-10,17884.0,105.75999999999999,19,18
491401,2009-12-10,18276.0,218.05,5,4
491498,2009-12-11,12835.0,209.59,41,40
491584,2009-12-11,12854.0,525.34,6,5
491468,2009-12-11,12957.0,1107.95,9,8
491454,2009-12-11,13077.0,218.44,10,9
491437,2009-12-11,13408.0,439.18,85,84
491622,2009-12-11,13415.0,483.42,4,3
491570,2009-12-11,13418.0,811.76,28,27
491625,2009-12-11,13668.0,615.3,30,29
491627,2009-12-11,13819.0,460.3,6,5
491587,2009-12-11,13953.0,500.0,10,9
491646,2009-12-11,14031.0,657.01,38,37
491444,2009-12-11,14122.0,41.89,3,2
491642,2009-12-11,14130.0,358.32,4,3
491447,2009-12-11,14191.0,15.9,9,8
491612,2009-12-11,14298.0,2173.7999999999997,75,74
491445,2009-12-11,14519.0,122.95,2,1
491474,2009-12-11,14577.0,217.34,6,5
491435,2009-12-11,14606.0,254.56,167,166
491465,2009-12-11,14643.0,350.68,5,4
491479,2009-12-11,14680.0,391.16,56,55
491450,2009-12-11,14739.0,634.88,22,21
491629,2009-12-11,14790.0,308.81,8,7
491516,2009-12-11,14895.0,51.269999999999996,31,30
491555,2009-12-11,15194.0,513.54,24,23
491586,2009-12-11,15197.0,117.96000000000001,5,4
491439,2009-12-11,15291.0,306.0,36,35
491443,2009-12-11,15311.0,574.07,181,180
491431,2009-12-11,15769.0,1980.0,39,38
491643,2009-12-11,15856.0,1056.86,42,41
491640,2009-12-11,15898.0,406.12,24,23
491448,2009-12-11,15983.0,459.58,7,6
491637,2009-12-11,15984.0,638.52,27,26
491457,2009-12-11,15998.0,362.93,14,13
491440,2009-12-11,16029.0,1350.0,95,94
491442,2009-12-11,16156.0,102.0,16,15
491508,2009-12-11,16191.0,348.6,19,18
491432,2009-12-11,16293.0,325.64,11,10
491554,2009-12-11,16365.0,198.76999999999998,13,12
491506,2009-12-11,16470.0,199.68,10,9
491613,2009-12-11,16952.0,252.04000000000002,5,4
491429,2009-12-11,17165.0,375.66,6,5
491464,2009-12-11,17209.0,52.800000000000004,3,2
491449,2009-12-11,17230.0,1641.9,18,17
491452,2009-12-11,17238.0,308.8,26,25
491462,2009-12-11,17243.0,1265.8000000000002,59,58
491607,2009-12-11,17293.0,289.53000000000003,13,12
491528,2009-12-11,17344.0,307.54,1,0
491497,2009-12-11,17409.0,899.64,10,9
491434,2009-12-11,17412.0,327.32,13,12
491631,2009-12-11,17487.0,160.55,1,0
491636,2009-12-11,17754.0,285.48,10,9
491634,2009-12-11,17841.0,574.09,168,167
491630,2009-12-11,17851.0,438.22,6,5
491644,2009-12-11,17860.0,256.69,4,3
491633,2009-12-11,17958.0,465.42,2,1
491456,2009-12-11,18102.0,11016.0,112,111
491433,2009-12-11,18172.0,233.10000000000002,43,42
491438,2009-12-11,18268.0,375.18,6,5
491709,2009-12-13,12600.0,129.99,18,17
491649,2009-12-13,12664.0,469.08000000000004,5,4
491698,2009-12-13,12681.0,942.54,37,36
491710,2009-12-13,12683.0,222.29999999999998,18,17
491669,2009-12-13,12843.0,76.84,28,27
491666,2009-12-13,13026.0,335.98,7,6
491711,2009-12-13,13087.0,313.64,1,0
491670,2009-12-13,13089.0,650.88,177,176
491690,2009-12-13,13206.0,511.64,13,12
491659,2009-12-13,13317.0,416.82,18,17
491697,2009-12-13,13735.0,493.37,11,10
491651,2009-12-13,13768.0,356.55,2,1
491671,2009-12-13,14161.0,505.13,7,6
491715,2009-12-13,14277.0,215.42,6,5
491716,2009-12-13,14466.0,217.8,11,10
491692,2009-12-13,14514.0,856.78,8,7
491703,2009-12-13,14525.0,399.8,15,14
491688,2009-12-13,14606.0,197.98,167,166
491665,2009-12-13,14685.0,1300.41,8,7
491704,2009-12-13,14751.0,65.10000000000001,2,1
491721,2009-12-13,14898.0,354.29,13,12
491680,2009-12-13,14987.0,244.79999999999998,7,6
491668,2009-12-13,15144.0,370.2,22,21
491662,2009-12-13,15169.0,356.17,2,1
491660,2009-12-13,15196.0,152.25,2,1
491701,2009-12-13,15446.0,123.43,3,2
491667,2009-12-13,15503.0,120.06,2,1
491712,2009-12-13,15562.0,360.51,3,2
491724,2009-12-13,15577.0,124.9,5,4
491699,2009-12-13,15628.0,286.28000000000003,13,12
491681,2009-12-13,15751.0,294.34999999999997,11,10
491695,2009-12-13,15850.0,106.64999999999999,5,4
491663,2009-12-13,15860.0,90.95,15,14
491687,2009-12-13,15944.0,588.4,4,3
491661,2009-12-13,15956.0,326.4,2,1
491664,2009-12-13,15983.0,450.71,7,6
491654,2009-12-13,16104.0,484.99,8,7
491679,2009-12-13,16127.0,145.06,1,0
491718,2009-12-13,16325.0,181.51000000000002,11,10
491652,2009-12-13,16335.0,510.36,7,6
491714,2009-12-13,16409.0,526.46,10,9
491658,2009-12-13,16442.0,155.06,4,3
491722,2009-12-13,16551.0,292.98,7,6
491675,2009-12-13,16710.0,374.04,19,18
491656,2009-12-13,16719.0,344.65,12,11
491717,2009-12-13,16725.0,213.88,13,12
491678,2009-12-13,16830.0,300.42,3,2
491694,2009-12-13,17066.0,228.34,1,0
491673,2009-12-13,17085.0,126.7,28,27
491672,2009-12-13,17172.0,336.82,2,1
491691,2009-12-13,17211.0,386.73,11,10
491648,2009-12-13,17243.0,214.09,59,58
491684,2009-12-13,17287.0,233.9,19,18
491696,2009-12-13,17290.0,56.45,6,5
491683,2009-12-13,17539.0,361.55,4,3
491674,2009-12-13,17593.0,591.48,10,9
491719,2009-12-13,17799.0,348.61,19,18
491700,2009-12-13,17802.0,522.9499999999999,9,8
491713,2009-12-13,17819.0,545.1,11,10
491720,2009-12-13,17910.0,261.7,1,0
491686,2009-12-13,17920.0,452.5,46,45
491707,2009-12-13,17969.0,98.25,20,19
491653,2009-12-13,18077.0,164.48,14,13
491725,2009-12-14,12346.0,90.0,12,11
491726,2009-12-14,12439.0,1081.66,2,1
491780,2009-12-14,12471.0,1164.27,61,60
491738,2009-12-14,12472.0,1196.43,17,16
491805,2009-12-14,12613.0,1224.81,8,7
491759,2009-12-14,12748.0,15.0,247,246
491811,2009-12-14,12835.0,290.15,41,40
491923,2009-12-14,12839.0,307.24,21,20
491954,2009-12-14,12920.0,138.9,3,2
491941,2009-12-14,12924.0,70.80000000000001,11,10
491833,2009-12-14,12926.0,390.66,4,3
491963,2009-12-14,12992.0,93.35000000000001,1,0
491965,2009-12-14,13000.0,497.65000000000003,4,3
491736,2009-12-14,13013.0,756.51,25,24
491828,2009-12-14,13089.0,409.2,177,176
491734,2009-12-14,13093.0,950.0,55,54
491951,2009-12-14,13206.0,926.31,13,12
491729,2009-12-14,13462.0,171.82,5,4
491958,2009-12-14,13577.0,94.86,10,9
491949,2009-12-14,13591.0,53.2,6,5
491812,2009-12-14,13694.0,14189.54,132,131
491743,2009-12-14,13767.0,597.56,64,63
491730,2009-12-14,13872.0,252.12,3,2
491825,2009-12-14,13931.0,414.36,11,10
491752,2009-12-14,14032.0,309.3,11,10
491868,2009-12-14,14042.0,431.98,1,0
491894,2009-12-14,14062.0,1126.81,22,21
491810,2009-12-14,14401.0,619.67,19,18
491750,2009-12-14,14527.0,572.05,106,105
491861,2009-12-14,14796.0,266.02,24,23
491816,2009-12-14,14961.0,1550.07,20,19
491737,2009-12-14,14977.0,31.929999999999996,1,0
491840,2009-12-14,15015.0,129.6,13,12
491953,2009-12-14,15061.0,2308.5,116,115
491814,2009-12-14,15188.0,310.43,1,0
491760,2009-12-14,15311.0,170.04999999999998,181,180
491756,2009-12-14,15329.0,318.36,10,9
491832,2009-12-14,15420.0,132.51,6,5
491782,2009-12-14,15534.0,162.25,1,0
491735,2009-12-14,15550.0,225.8,11,10
491961,2009-12-14,15640.0,1456.2,25,24
491964,2009-12-14,15672.0,45.300000000000004,1,0
491888,2009-12-14,15867.0,626.0,28,27
491804,2009-12-14,15920.0,121.59,8,7
491826,2009-12-14,16019.0,850.83,25,24
491959,2009-12-14,16064.0,111.0,1,0
491935,2009-12-14,16125.0,689.71,14,13
491751,2009-12-14,16190.0,196.92000000000002,7,6
491950,2009-12-14,16280.0,238.05,1,0
491803,2009-12-14,16327.0,698.61,14,13
491829,2009-12-14,16711.0,325.44,7,6
491745,2009-12-14,16769.0,394.46000000000004,4,3
491893,2009-12-14,16805.0,274.0,5,4
491956,2009-12-14,16985.0,381.4,20,19
491967,2009-12-14,17012.0,384.16,1,0
491747,2009-12-14,17075.0,187.70000000000002,9,8
491748,2009-12-14,17157.0,319.38,18,17
491807,2009-12-14,17318.0,164.28,1,0
491924,2009-12-14,17364.0,700.83,23,22
491960,2009-12-14,17416.0,659.4,20,19
491800,2009-12-14,17511.0,5259.17,50,49
491834,2009-12-14,17623.0,197.05,6,5
491753,2009-12-14,17825.0,467.46000000000004,4,3
491957,2009-12-14,17866.0,149.5,3,2
491758,2009-12-14,17908.0,400.91,5,4
491757,2009-12-14,17949.0,705.5999999999999,104,103
491831,2009-12-14,17961.0,137.73,92,91
491809,2009-12-14,17965.0,272.02,27,26
491731,2009-12-14,18087.0,595.0,16,15
492224,2009-12-15,12748.0,801.3,247,246
492074,2009-12-15,12941.0,377.49,1,0
492231,2009-12-15,12956.0,53.0,4,3
492232,2009-12-15,12971.0,61.45,94,93
491984,2009-12-15,13004.0,306.54,30,29
492172,2009-12-15,13050.0,327.91,30,29
491979,2009-12-15,13162.0,891.41,16,15
492173,2009-12-15,13267.0,316.39,32,31
492127,2009-12-15,13319.0,538.77,51,50
492181,2009-12-15,13393.0,380.78,4,3
492125,2009-12-15,13405.0,146.45999999999998,5,4
491981,2009-12-15,13468.0,381.21999999999997,64,63
492229,2009-12-15,13473.0,388.74,7,6
491995,2009-12-15,13495.0,367.75,8,7
492014,2009-12-15,13577.0,13.5,10,9
492208,2009-12-15,13599.0,334.14,20,19
492020,2009-12-15,13635.0,414.78,3,2
492169,2009-12-15,13680.0,823.81,10,9
492233,2009-12-15,13711.0,126.5,9,8
492175,2009-12-15,13756.0,182.25,17,16
492051,2009-12-15,13758.0,870.84,12,11
492174,2009-12-15,13798.0,478.16,95,94
492168,2009-12-15,13823.0,391.55,6,5
491988,2009-12-15,13902.0,357.66,5,4
492223,2009-12-15,14061.0,179.0,3,2
491996,2009-12-15,14063.0,1337.0,7,6
492225,2009-12-15,14134.0,1084.08,15,14
492092,2009-12-15,14156.0,698.2,132,131
491999,2009-12-15,14341.0,310.87,16,15
492235,2009-12-15,14460.0,155.34,9,8
492005,2009-12-15,14607.0,2320.2000000000003,9,8
492009,2009-12-15,14871.0,174.65,8,7
492214,2009-12-15,14897.0,301.16,5,4
492015,2009-12-15,14911.0,1413.34,287,286
492078,2009-12-15,14966.0,147.68,5,4
492003,2009-12-15,15039.0,253.42000000000002,84,83
492079,2009-12-15,15070.0,364.4,3,2
492228,2009-12-15,15078.0,343.66,42,41
492177,2009-12-15,15311.0,598.2,181,180
492222,2009-12-15,15393.0,187.84,4,3
492234,2009-12-15,15394.0,297.4,9,8
492073,2009-12-15,15413.0,1500.46,5,4
492202,2009-12-15,15514.0,774.21,13,12
492218,2009-12-15,15527.0,297.86,20,19
492170,2009-12-15,15566.0,138.22000000000003,2,1
492221,2009-12-15,15637.0,288.88,4,3
492216,2009-12-15,15641.0,939.21,12,11
492209,2009-12-15,15768.0,236.17000000000002,34,33
492204,2009-12-15,15785.0,322.91999999999996,15,14
492117,2009-12-15,15808.0,1021.53,21,20
492077,2009-12-15,15812.0,290.72,12,11
491986,2009-12-15,15838.0,495.0,27,26
492210,2009-12-15,15971.0,297.0,13,12
491982,2009-12-15,16098.0,154.69,13,12
491992,2009-12-15,16158.0,57.9,9,8
492035,2009-12-15,16202.0,285.22,9,8
492017,2009-12-15,16210.0,394.41999999999996,26,25
492185,2009-12-15,16308.0,960.0,6,5
492203,2009-12-15,16353.0,204.0,29,28
492018,2009-12-15,16550.0,531.3,18,17
491983,2009-12-15,16554.0,415.49,7,6
492230,2009-12-15,16605.0,60.48,1,0
492133,2009-12-15,16684.0,1737.2,45,44
492064,2009-12-15,16713.0,564.92,28,27
492098,2009-12-15,16749.0,2343.7200000000003,2,1
491998,2009-12-15,16858.0,297.86,10,9
491980,2009-12-15,17067.0,227.72,3,2
492004,2009-12-15,17082.0,908.2,5,4
492039,2009-12-15,17095.0,301.9,6,5
491993,2009-12-15,17213.0,304.7,11,10
492016,2009-12-15,17233.0,179.36,2,1
491994,2009-12-15,17251.0,306.4,3,2
492007,2009-12-15,17262.0,169.5,10,9
492220,2009-12-15,17368.0,205.32,12,11
491987,2009-12-15,17572.0,62.31,9,8
492075,2009-12-15,17596.0,477.36,10,9
492012,2009-12-15,17625.0,675.12,6,5
492076,2009-12-15,17675.0,152.0,62,61
492153,2009-12-15,17797.0,208.68,6,5
491991,2009-12-15,17809.0,27.0,16,15
492179,2009-12-15,17816.0,24.63,4,3
492176,2009-12-15,17841.0,466.88,168,167
491997,2009-12-15,17852.0,292.31,3,2
492021,2009-12-15,17949.0,424.79999999999995,104,103
492236,2009-12-15,18102.0,6156.46,112,111
492178,2009-12-15,18168.0,340.39,16,15
492227,2009-12-15,18177.0,334.5,8,7
492011,2009-12-15,18220.0,253.64000000000001,6,5
492080,2009-12-15,18260.0,308.38,23,22
492397,2009-12-16,12359.0,78.2,9,8
492356,2009-12-16,12586.0,422.35,3,2
492300,2009-12-16,12747.0,348.15,23,22
492423,2009-12-16,12748.0,124.57000000000001,247,246
492413,2009-12-16,12867.0,295.64,12,11
492253,2009-12-16,12956.0,223.7,4,3
492409,2009-12-16,13008.0,189.31,3,2
492281,2009-12-16,13047.0,306.3,22,21
492287,2009-12-16,13074.0,313.3,4,3
492240,2009-12-16,13078.0,575.6400000000001,46,45
492285,2009-12-16,13097.0,164.1,25,24
492367,2009-12-16,13178.0,618.79,18,17
492297,2009-12-16,13289.0,307.95,1,0
492359,2009-12-16,13403.0,78.6,2,1
492391,2009-12-16,13426.0,340.67,17,16
492325,2009-12-16,13641.0,483.65999999999997,4,3
492372,2009-12-16,13693.0,195.50000000000003,9,8
492322,2009-12-16,13694.0,2102.24,132,131
492304,2009-12-16,13769.0,214.25,18,17
492349,2009-12-16,13831.0,306.2,16,15
492410,2009-12-16,13941.0,781.0999999999999,13,12
492246,2009-12-16,13952.0,1226.79,14,13
492252,2009-12-16,13999.0,357.0,26,25
492380,2009-12-16,14055.0,274.32,3,2
492412,2009-12-16,14092.0,136.20000000000002,20,19
492251,2009-12-16,14156.0,825.32,132,131
492399,2009-12-16,14329.0,320.65000000000003,12,11
492368,2009-12-16,14415.0,519.53,19,18
492342,2009-12-16,14527.0,1221.97,106,105
492419,2009-12-16,14540.0,426.09,9,8
492239,2009-12-16,14543.0,313.8,36,35
492272,2009-12-16,14590.0,141.66,20,19
492360,2009-12-16,14625.0,584.1,11,10
492248,2009-12-16,14646.0,421.2,116,115
492296,2009-12-16,14667.0,499.15,47,46
492313,2009-12-16,14680.0,407.69,56,55
492314,2009-12-16,14732.0,336.6,16,15
492241,2009-12-16,14769.0,969.66,15,14
492282,2009-12-16,14869.0,371.48,5,4
492371,2009-12-16,14952.0,252.20000000000002,28,27
492290,2009-12-16,14966.0,187.44,5,4
492387,2009-12-16,15044.0,1088.8,28,27
492405,2009-12-16,15055.0,255.37,3,2
492321,2009-12-16,15061.0,1181.5,116,115
492312,2009-12-16,15184.0,123.19,3,2
492362,2009-12-16,15222.0,436.56,11,10
492401,2009-12-16,15311.0,324.87,181,180
492242,2009-12-16,15312.0,321.65000000000003,11,10
492418,2009-12-16,15498.0,3416.7200000000003,36,35
492319,2009-12-16,15499.0,161.6,1,0
492375,2009-12-16,15577.0,14.2,5,4
492317,2009-12-16,15615.0,593.4,43,42
492245,2009-12-16,15713.0,243.86,4,3
492407,2009-12-16,15750.0,278.07,14,13
492374,2009-12-16,15984.0,425.95,27,26
492302,2009-12-16,16119.0,183.4,6,5
492369,2009-12-16,16195.0,323.25,1,0
492283,2009-12-16,16197.0,117.30000000000001,9,8
492249,2009-12-16,16366.0,243.65,3,2
492378,2009-12-16,16569.0,422.15,4,3
492404,2009-12-16,16694.0,98.30000000000001,1,0
492247,2009-12-16,16736.0,307.15,5,4
492417,2009-12-16,16742.0,220.07,13,12
492358,2009-12-16,16779.0,1750.43,46,45
492370,2009-12-16,16891.0,130.51,9,8
492408,2009-12-16,16987.0,133.0,7,6
492403,2009-12-16,17091.0,276.5,17,16
492318,2009-12-16,17189.0,214.21,5,4
492421,2009-12-16,17402.0,129.7,18,17
492415,2009-12-16,17428.0,904.38,37,36
492379,2009-12-16,17469.0,338.31,15,14
492244,2009-12-16,17646.0,435.5,12,11
492269,2009-12-16,17677.0,1030.65,44,43
492376,2009-12-16,17776.0,215.75,2,1
492361,2009-12-16,17833.0,342.36,1,0
492383,2009-12-16,17873.0,592.76,17,16
492340,2009-12-16,17954.0,347.44,17,16
492395,2009-12-16,17988.0,22.67,11,10
492357,2009-12-16,18012.0,115.3,1,0
492406,2009-12-16,18144.0,597.5,16,15
