Transaction,ID,Avr_Spend,Transactions,Freq,Age,Recency,A_Total_S,p_alive,pred_txn_90d,exp_avg_spend,CLV1,CLV2
21,12583.0,499.91761904761904,21,20,642,627,499.91761904761904,0.9884461474648651,2.6311000369319593,504.54698006676836,1312.1756817702803,1327.5135778875826
4,12584.0,174.64749999999998,4,3,189,153,174.64749999999998,0.9274494935989445,1.2346005063352605,186.85379105230712,213.95312431736,230.68978504384134
2,12585.0,912.05,2,1,260,117,912.05,0.7875079205074249,0.35892840094419226,1111.5786326812245,314.1976587586116,398.9771411520035
3,12586.0,621.91,3,2,632,349,621.91,0.8042346012234416,0.273116204999068,684.0118705729941,150.24286688056742,186.81472626520983
2,12588.0,271.94,2,1,506,198,271.94,0.7334638303631229,0.18728340124771306,334.58480270897724,45.960442456915175,62.662179857132294
5,12589.0,708.4325,5,4,598,545,708.4325,0.9524454650256745,0.6032287621556061,742.0391156680361,426.3330077886725,447.61933721546995
1,12590.0,9341.26,1,0,120,0,9341.26,1.0,0.305765066372053,-21.005957679394605,-6.422888044048627,-6.422888044048627
3,12591.0,376.05,3,2,317,91,376.05,0.5751580798522912,0.36136117573608273,414.4032519289843,86.12948898764354,149.74924634591386
4,12592.0,574.5466666666666,4,3,428,427,574.5466666666666,0.9582365206233313,0.6421674215001772,611.7015871876495,376.4095168797159,392.8148309718587
3,12593.0,127.36666666666667,3,2,127,110,127.36666666666667,0.9270309655169184,1.197167431578725,141.69858268718872,157.2586854236808,169.63692829396732
12,12594.0,340.14916666666664,12,11,555,525,340.14916666666664,0.9766388267329115,1.6723964935619398,346.0274083690625,565.1760296981702,578.6950244327455
1,12595.0,281.02,1,0,413,0,281.02,1.0,0.11347545715133314,-21.005957679394605,-2.3836606505708597,-2.3836606505708597
1,12596.0,213.95000000000002,1,0,151,0,213.95000000000002,1.0,0.259207664622945,-21.005957679394605,-5.444905233244293,-5.444905233244293
2,12597.0,560.405,2,1,177,85,560.405,0.812460712806856,0.503901787358915,684.7363784739931,280.3313508998527,345.0398849827156
6,12598.0,467.8983333333333,6,5,557,487,467.8983333333333,0.9479505479672469,0.7802973931971363,485.7536077286532,359.30385169031945,379.0322738467724
12,12599.0,155.76500000000001,12,11,486,451,155.76500000000001,0.971766329224028,1.8767782452141986,158.64216370378233,289.32997684788603,297.7361616129682
18,12600.0,214.10388888888892,18,17,641,620,214.10388888888892,0.9852135379859636,2.2436015836152,216.56584639291785,478.7029192182687,485.88747592411664
6,12601.0,95.54333333333334,6,5,313,215,95.54333333333334,0.8602255886674137,1.1793881947612848,99.79983017712576,101.25091013768872,117.70274155008313
1,12604.0,160.5,1,0,170,0,160.5,1.0,0.2370959842170636,-21.005957679394605,-4.980428210418049,-4.980428210418049
3,12605.0,374.98333333333335,3,2,367,82,374.98333333333335,0.4492652356862668,0.24869579317791793,413.23355158507474,46.17073932425605,102.76944587917822
1,12608.0,415.79,1,0,313,0,415.79,1.0,0.14445596230794644,-21.005957679394605,-3.0344358307769452,-3.0344358307769452
8,12609.0,341.46750000000003,8,7,628,533,341.46750000000003,0.9398356590572118,0.9410581829140933,350.8254917400528,310.28411108815686,330.14719977683734
2,12610.0,552.125,2,1,35,20,552.125,0.8791990140774576,1.4329935054486913,674.6857482507968,850.0274505604272,966.8202954621826
8,12613.0,648.4585714285714,8,7,634,528,648.4585714285714,0.9318768563300073,0.9249495635169326,665.7421639259617,573.8291959568888,615.7779239381364
1,12614.0,315.6,1,0,186,0,315.6,1.0,0.22121086698702094,-21.005957679394605,-4.646746110151551,-4.646746110151551
5,12615.0,962.6325,5,4,540,463,962.6325,0.9396688222013555,0.6532725655724214,1007.9505926444385,618.7404119735581,658.466469627075
3,12616.0,341.03333333333336,3,2,297,293,341.03333333333336,0.9414190030382834,0.625240379126736,376.00418282657745,221.3210156324952,235.09299782372784
5,12619.0,335.184,5,4,469,444,335.184,0.9594027928309815,0.7575936855750977,351.5943481061684,255.55195620821758,266.365658009126
1,12620.0,561.66,1,0,113,0,561.66,1.0,0.31869950962867766,-21.005957679394605,-6.694588411703816,-6.694588411703816
30,12621.0,690.6135714285714,30,29,577,568,690.6135714285714,0.9921238361165131,4.18632922331487,694.962985591813,2886.4293867042084,2909.3438557051577
1,12622.0,162.1,1,0,141,0,162.1,1.0,0.27259250356191195,-21.005957679394605,-5.726066593541746,-5.726066593541746
7,12623.0,473.6914285714286,7,6,605,420,473.6914285714286,0.8262992833464553,0.7434308677532006,488.6560448056771,300.17964586007895,363.2819874227314
2,12624.0,284.565,2,1,86,71,284.565,0.8922752075234446,0.9167346705928807,349.9095861108919,286.2189097380048,320.77424916065974
4,12625.0,1169.72,4,3,505,385,1169.72,0.9056800011448025,0.5232861696658815,1244.0061780995886,589.5716225007344,650.9712279784261
6,12626.0,714.6666666666666,6,5,235,214,714.6666666666666,0.9592311686116827,1.6708994835536226,741.5341677589859,1188.5152911972348,1239.029057945855
4,12627.0,623.4575,4,3,49,44,623.4575,0.9502531418488147,3.0106754344423656,663.6638353764047,1898.678382356228,1998.0764058955438
2,12629.0,599.11,2,1,332,38,599.11,0.48418210508619236,0.17943878421798282,731.7182193905167,63.57244594385962,131.29862767758152
5,12631.0,710.2675,5,4,602,237,710.2675,0.40202683485405505,0.2530694901022256,743.9586576045101,75.69089401598596,188.27323813710964
2,12632.0,357.44,2,1,473,44,357.44,0.387602683402229,0.10517336749026285,438.3684843615481,17.870301445886128,46.10468970190664
6,12633.0,826.4883333333333,6,5,434,396,826.4883333333333,0.9581314975812967,0.9875904246672639,857.4396736931287,811.3449966356047,846.7992114691572
1,12634.0,360.0,1,0,457,0,360.0,1.0,0.10369282331928036,-21.005957679394605,-2.178167058301745,-2.178167058301745
3,12635.0,581.6233333333333,3,2,365,302,581.6233333333333,0.9151545129929949,0.5090152083915013,639.833750708959,298.0521981881412,325.6851099530366
11,12637.0,781.991,11,10,452,452,781.991,0.9857146658384532,1.8564010303074296,796.3911722323377,1457.301649034128,1478.4213926598534
1,12638.0,169.79999999999998,1,0,548,0,169.79999999999998,1.0,0.08800411317583351,-21.005957679394605,-1.8486106769842119,-1.8486106769842119
3,12639.0,357.45666666666665,3,2,536,389,357.45666666666665,0.8865480927001744,0.35008191194172433,394.0139128092103,122.28791186177872,137.9371439278882
1,12641.0,145.9,1,0,24,0,145.9,1.0,0.6925657663344975,-21.005957679394605,-14.548007177819947,-14.548007177819947
1,12642.0,330.45,1,0,16,0,330.45,1.0,0.7749137629501094,-21.005957679394605,-16.27780570971042,-16.27780570971042
11,12643.0,784.942,11,10,520,483,784.942,0.9712599085294394,1.6123743175982481,799.3950926174665,1251.8803199307079,1288.924116950476
4,12644.0,475.12250000000006,4,3,603,565,475.12250000000006,0.9490513058314348,0.4665166038961047,506.0746151611354,224.06362094023748,236.09221078300104
7,12645.0,400.7114285714286,7,6,577,559,400.7114285714286,0.9724403663769198,0.913752174862508,413.4683968109053,367.39540649644255,377.8076468228792
32,12647.0,491.69620689655176,32,31,604,569,491.69620689655176,0.9730605342124595,4.203506341267513,494.6265140360391,2023.154075382692,2079.1656883095347
4,12648.0,259.75,4,3,610,547,259.75,0.9415418581132797,0.4579442678671139,277.265606290585,119.54963648196615,126.97219507747342
8,12649.0,299.5214285714286,8,7,605,589,299.5214285714286,0.9761142942083605,1.0115055861248707,307.7964969093949,303.90135110526654,311.3378760135194
4,12651.0,94.4375,4,3,374,131,94.4375,0.5144376907655652,0.38829627316821663,101.63970568158044,20.302961969288102,39.4663189220721
2,12652.0,445.515,2,1,343,103,445.515,0.6876594789305068,0.24777527214249945,545.2778149059947,92.90716841748524,135.10635898160027
3,12653.0,1386.9433333333334,3,2,435,378,1386.9433333333334,0.9228578883955635,0.4397481196764574,1522.942889106397,618.0483301826605,669.7112718591696
3,12654.0,150.875,3,2,204,98,150.875,0.8007393279560593,0.7241028942487019,167.47768167288353,97.10651831240355,121.27107402139774
1,12655.0,243.35000000000002,1,0,332,0,243.35000000000002,1.0,0.1373310292044167,-21.005957679394605,-2.884769787535682,-2.884769787535682
6,12656.0,769.8883333333333,6,5,471,446,769.8883333333333,0.9648953551013778,0.924422186115908,798.7725850024532,712.4817206466508,738.4030992374227
1,12661.0,162.0,1,0,345,0,162.0,1.0,0.1328481435171751,-21.005957679394605,-2.7906024805079213,-2.7906024805079213
16,12662.0,329.24375,16,15,526,510,329.24375,0.9849575077256716,2.382264048381758,333.40622813142033,782.3139957374851,794.2616707840493
2,12663.0,92.70000000000002,2,1,577,44,92.70000000000002,0.32153436075769165,0.07285728319257248,117.01536294983333,2.7412159317163205,8.52542143631766
5,12664.0,557.128,5,4,635,583,557.128,0.953762924684492,0.5716141092984933,583.7637298766274,318.25884651808656,333.6875844941946
3,12665.0,86.53333333333335,3,2,578,345,86.53333333333335,0.8321657983291799,0.30675858146900026,96.92099139689991,24.741409142584978,29.731345835482195
1,12666.0,1248.42,1,0,303,0,1248.42,1.0,0.14851153047451104,-21.005957679394605,-3.119626924049701,-3.119626924049701
8,12668.0,1153.625,8,7,586,418,1153.625,0.826423118522111,0.8818189257851285,1183.9504943684638,862.8104896935191,1044.0299531267706
2,12669.0,713.865,2,1,165,106,713.865,0.8565525841282536,0.5605067571687327,871.0129139874847,418.1763583705864,488.2086238712133
5,12670.0,436.54200000000003,5,4,575,568,436.54200000000003,0.9657214646904412,0.6340107067537821,457.62210374493395,280.19183127873947,290.13731342147815
1,12671.0,2622.48,1,0,515,0,2622.48,1.0,0.09311268021838442,-21.005957679394605,-1.9559210200823864,-1.9559210200823864
2,12672.0,203.525,2,1,504,266,203.525,0.803187681677465,0.20582238768006836,251.5396497234727,41.583027263755596,51.7724913022932
2,12673.0,393.2,2,1,310,75,393.2,0.6462371944685242,0.2539983532824572,481.7755540211497,79.08017303696174,122.3701973731155
3,12674.0,437.3333333333333,3,2,116,116,437.3333333333333,0.9430639158318112,1.2973064743734173,481.60619200016464,589.2176876399427,624.7908309801406
2,12675.0,437.25,2,1,487,25,437.25,0.295441476178943,0.07808981540193735,535.2453923462461,12.348630569777045,41.797213883055896
8,12676.0,297.10714285714283,8,7,392,360,297.10714285714283,0.9652790323823569,1.4783146580887303,305.31988148435715,435.68723997403526,451.3588562042391
2,12677.0,179.55,2,1,575,111,179.55,0.5326535793060578,0.12107930663940786,222.43773431270796,14.34574932738327,26.9326066410235
14,12678.0,1845.9984615384615,14,13,610,601,1845.9984615384615,0.9865813933940453,1.8168406417798943,1871.646975505305,3354.8545311762,3400.4842921624563
2,12679.0,399.19,2,1,192,78,399.19,0.781967705637203,0.4552894867530432,489.0464809579789,174.1111474781131,222.65772131374013
1,12680.0,275.78,1,0,22,0,275.78,1.0,0.7114494653693929,-21.005957679394605,-14.944677360577385,-14.944677360577385
37,12681.0,661.6572972972973,37,36,635,575,661.6572972972973,0.8920260665085967,4.262518697287877,665.0144345925905,2528.569612659871,2834.636461417243
40,12682.0,474.7265789473684,40,39,647,638,474.7265789473684,0.9935731757328174,5.04908107602574,476.9760667226435,2392.813170243632,2408.29083220649
18,12683.0,649.6266666666667,18,17,635,634,649.6266666666667,0.9911473542616089,2.276773955473547,656.6492097292171,1481.8067430096778,1495.0418185937683
3,12684.0,413.82666666666665,3,2,122,43,413.82666666666665,0.7655668346159424,1.016953017828823,455.82892067125715,354.8835562404111,463.55659649029013
2,12685.0,731.21,2,1,2,1,731.21,0.9064523269061917,2.393226653508081,892.0670421543133,1935.2019526670963,2134.918621999819
1,12686.0,142.28,1,0,280,0,142.28,1.0,0.15876426502891985,-21.005957679394605,-3.334995432197679,-3.334995432197679
1,12687.0,1858.91,1,0,389,0,1858.91,1.0,0.1196322281564256,-21.005957679394605,-2.512989521745556,-2.512989521745556
1,12688.0,4873.81,1,0,22,0,4873.81,1.0,0.7114494653693929,-21.005957679394605,-14.944677360577385,-14.944677360577385
1,12689.0,475.03,1,0,36,0,475.03,1.0,0.5975668359515969,-21.005957679394605,-12.552463666608983,-12.552463666608983
1,12690.0,335.01,1,0,114,0,335.01,1.0,0.31678489893008294,-21.005957679394605,-6.6543701803966195,-6.6543701803966195
4,12691.0,150.225,4,3,329,275,150.225,0.9298993319351979,0.7844670959487314,160.90763720657003,117.37816759179714,126.22674687541004
1,12692.0,110.95,1,0,546,0,110.95,1.0,0.08829770650340317,-21.005957679394605,-1.8547778859980928,-1.8547778859980928
7,12693.0,202.1457142857143,7,6,431,395,202.1457142857143,0.9623431655653458,1.1766417771495636,208.8960615198022,236.53994007570267,245.79583306620464
2,12694.0,643.5899999999999,2,1,330,238,643.5899999999999,0.8652761321592156,0.3223459287416322,785.7100107344504,219.14885211780683,253.27042313179422
5,12695.0,224.584,5,4,574,558,224.584,0.9634055201072964,0.6334978031707432,235.8987959677336,143.97263984258183,149.44136901618262
2,12696.0,365.955,2,1,417,74,365.955,0.5433094738873556,0.16496933651873244,448.7043679787602,40.217104819061866,74.02246187851324
2,12697.0,286.955,2,1,78,38,286.955,0.8447570779137407,0.9212084014726925,352.81067382024446,274.55631990911877,325.0121568524509
1,12698.0,285.75,1,0,499,0,285.75,1.0,0.095809341215793,-21.005957679394605,-2.012566966869625,-2.012566966869625
1,12699.0,566.11,1,0,326,0,566.11,1.0,0.13950380565893492,-21.005957679394605,-2.9304110377860764,-2.9304110377860764
2,12700.0,975.525,2,1,124,59,975.525,0.8244632174446972,0.6646630120255759,1188.6273951712471,651.3561704371402,790.0366646506355
5,12701.0,364.75600000000003,5,4,542,391,364.75600000000003,0.8841733851487592,0.6126275842797647,382.5287863325499,207.20398708737667,234.34768628838032
3,12703.0,210.99333333333334,3,2,593,51,210.99333333333334,0.11527027360821455,0.04150613691192041,233.40308964970018,1.1166992873706327,9.68766059466569
3,12704.0,300.3066666666667,3,2,78,64,300.3066666666667,0.9242215005157218,1.641760776795285,331.3435615706796,502.7643548107924,543.9868630303953
9,12705.0,1082.54125,9,8,442,375,1082.54125,0.9404394985748473,1.4656043704380275,1107.390091618038,1526.3293168945029,1622.9957580551643
1,12707.0,603.4200000000001,1,0,200,0,603.4200000000001,1.0,0.20896374020203604,-21.005957679394605,-4.389483483211978,-4.389483483211978
15,12708.0,275.264,15,14,630,620,275.264,0.9871220887271488,1.8945300027934138,279.03966837697357,521.841128487888,528.6490237097009
28,12709.0,1107.7212,28,27,639,634,1107.7212,0.9932651424807859,3.5581615144887913,1115.1343498950775,3941.1053701831743,3967.8281272811428
3,12710.0,341.0066666666667,3,2,110,105,341.0066666666667,0.9384118631815275,1.338544761813098,375.97494031797976,472.26448511666575,503.2592869356239
2,12711.0,606.525,2,1,585,65,606.525,0.39200915450127716,0.08771366432893819,740.7188743548886,25.469292127879868,64.97116670727364
19,12712.0,314.34789473684214,19,18,639,624,314.34789473684214,0.9877364481019022,2.3840915518910566,317.66253859404594,748.0489382272211,757.3365746143317
11,12714.0,1053.3227272727274,11,10,644,629,1053.3227272727274,0.9820479241521054,1.3405804757419828,1072.5887007605475,1412.0783339972659,1437.89147074105
1,12715.0,273.86,1,0,15,0,273.86,1.0,0.7866224567568498,-21.005957679394605,-16.5237580362958,-16.5237580362958
1,12716.0,623.9,1,0,42,0,623.9,1.0,0.5592807839118406,-21.005957679394605,-11.74822847775076,-11.74822847775076
3,12717.0,352.97,3,2,499,439,352.97,0.9245753380135749,0.3895415650689463,389.0938607376407,140.1362488439196,151.5682314704592
21,12720.0,303.71,21,20,415,412,303.71,0.9915739292669683,3.917580814544955,306.59569660490615,1190.9927522158748,1201.1134188414262
6,12721.0,458.30999999999995,6,5,380,288,458.30999999999995,0.9034103937127879,1.0471588926191033,475.8150988582923,450.1278531606454,498.2540120118985
3,12722.0,309.8833333333334,3,2,59,36,309.8833333333334,0.8982279301900773,1.8682955834268484,341.8452774708429,573.6694555821398,638.6680221141014
5,12724.0,280.894,5,4,444,362,280.894,0.9277620035106127,0.7694127362725187,294.8031046559367,210.43986083268388,226.82526341495796
3,12725.0,759.52,3,2,493,213,759.52,0.71466081011439,0.3044054769790123,834.9141808780547,181.63279542844668,254.1524494667256
9,12726.0,293.2022222222222,9,8,533,440,293.2022222222222,0.9258069374180751,1.2190181439096472,300.2773244408992,338.8856178979405,366.04350669809986
9,12727.0,541.81625,9,8,563,559,541.81625,0.9814210656177131,1.229390130205328,554.4894549163074,669.0189034136105,681.6838631770405
4,12728.0,181.2875,4,3,292,126,181.2875,0.6752662144217716,0.6306819143678064,193.90804272743026,82.58120603427759,122.29429559865011
1,12729.0,417.01,1,0,22,0,417.01,1.0,0.7114494653693929,-21.005957679394605,-14.944677360577385,-14.944677360577385
1,12730.0,703.25,1,0,430,0,703.25,1.0,0.10948456001154143,-21.005957679394605,-2.299828034149578,-2.299828034149578
13,12731.0,1505.0041666666666,13,12,556,503,1505.0041666666666,0.962710251064656,1.787856767020647,1527.741202967147,2629.5298822494583,2731.382447981078
1,12732.0,218.26,1,0,88,0,218.26,1.0,0.37546803376209686,-21.005957679394605,-7.887065627172111,-7.887065627172111
4,12733.0,606.005,4,3,598,455,606.005,0.9039616097621435,0.44776118215936744,645.1225210149458,261.11909423745544,288.8608226472835
3,12734.0,201.2166666666667,3,2,301,40,201.2166666666667,0.3166555148075969,0.20793167720980954,222.6820549350539,14.66199047560868,46.30265316717271
2,12735.0,344.78499999999997,2,1,246,22,344.78499999999997,0.5039746835108165,0.2404491896449139,423.0072856327377,51.26015157367267,101.71175904428641
1,12736.0,144.0,1,0,241,0,144.0,1.0,0.17981901964361008,-21.005957679394605,-3.7772707165839003,-3.7772707165839003
1,12737.0,100.0,1,0,407,0,100.0,1.0,0.11495442627782268,-21.005957679394605,-2.41472781345103,-2.41472781345103
1,12738.0,274.7,1,0,281,0,274.7,1.0,0.1582891116527934,-21.005957679394605,-3.325014380487546,-3.325014380487546
2,12739.0,1210.615,2,1,303,295,1210.615,0.9060890140189397,0.3631276255805279,1473.9900351677722,484.98097489167856,535.246501599832
1,12741.0,236.07,1,0,442,0,236.07,1.0,0.10683246929120094,-21.005957679394605,-2.2441183287161905,-2.2441183287161905
